"Date","Price","Open","High","Low","Vol.","Change %"
"08/22/2023","3.42","3.49","3.52","3.26","1.82M","-1.99%"
"08/21/2023","3.49","3.59","3.60","3.42","1.02M","-2.53%"
"08/20/2023","3.58","3.56","3.60","3.52","670.31K","0.73%"
"08/19/2023","3.56","3.50","3.57","3.47","733.46K","1.59%"
"08/18/2023","3.50","3.41","3.53","3.39","1.76M","2.89%"
"08/17/2023","3.41","3.70","3.83","3.23","4.04M","-8.05%"
"08/16/2023","3.70","3.83","3.85","3.59","2.17M","-3.26%"
"08/15/2023","3.83","4.05","4.08","3.61","2.55M","-5.56%"
"08/14/2023","4.05","4.03","4.13","4.02","1.70M","0.45%"
"08/13/2023","4.03","4.05","4.09","4.03","1.04M","-0.27%"
"08/12/2023","4.05","4.03","4.07","4.02","686.18K","0.51%"
"08/11/2023","4.03","4.03","4.05","4.00","773.62K","0.00%"
"08/10/2023","4.03","4.08","4.10","4.01","1.55M","-1.39%"
"08/09/2023","4.08","4.11","4.14","4.04","1.40M","-0.54%"
"08/08/2023","4.11","4.10","4.17","4.05","1.61M","0.14%"
"08/07/2023","4.10","4.12","4.17","4.01","1.73M","-0.61%"
"08/06/2023","4.12","4.02","4.14","4.01","1.01M","2.72%"
"08/05/2023","4.02","4.03","4.05","4.01","712.20K","-0.44%"
"08/04/2023","4.03","4.04","4.07","3.98","1.01M","0.00%"
"08/03/2023","4.04","4.14","4.16","4.02","1.01M","-2.40%"
"08/02/2023","4.14","4.25","4.28","4.11","1.41M","-2.62%"
"08/01/2023","4.25","4.21","4.25","4.10","1.83M","0.79%"
"07/31/2023","4.21","4.27","4.29","4.17","1.26M","-1.37%"
"07/30/2023","4.27","4.33","4.37","4.20","1.21M","-1.39%"
"07/29/2023","4.33","4.31","4.39","4.28","963.59K","0.48%"
"07/28/2023","4.31","4.22","4.36","4.18","2.28M","2.11%"
"07/27/2023","4.22","4.09","4.24","4.06","1.96M","3.35%"
"07/26/2023","4.09","4.02","4.12","3.99","1.22M","1.56%"
"07/25/2023","4.02","4.01","4.07","3.98","1.18M","0.25%"
"07/24/2023","4.01","4.22","4.22","3.95","2.22M","-4.81%"
"07/23/2023","4.22","4.13","4.32","4.13","2.84M","2.16%"
"07/22/2023","4.13","4.07","4.17","4.06","1.11M","1.53%"
"07/21/2023","4.06","4.05","4.13","4.02","1.15M","0.48%"
"07/20/2023","4.05","4.06","4.17","4.01","1.89M","-0.46%"
"07/19/2023","4.06","4.07","4.15","4.04","1.58M","-0.24%"
"07/18/2023","4.07","4.09","4.12","3.96","1.83M","-0.50%"
"07/17/2023","4.09","4.09","4.16","3.99","1.83M","0.22%"
"07/16/2023","4.09","4.21","4.22","4.06","1.15M","-2.92%"
"07/15/2023","4.21","4.25","4.28","4.13","1.26M","-1.07%"
"07/14/2023","4.25","4.38","4.52","4.12","3.16M","-2.94%"
"07/13/2023","4.38","4.12","4.40","4.10","2.81M","6.25%"
"07/12/2023","4.12","4.11","4.22","4.05","1.56M","0.24%"
"07/11/2023","4.11","4.07","4.17","4.04","973.79K","1.01%"
"07/10/2023","4.07","4.03","4.18","3.92","1.68M","1.16%"
"07/09/2023","4.03","4.05","4.10","4.01","567.13K","-0.48%"
"07/08/2023","4.05","4.11","4.16","3.97","1.04M","-1.49%"
"07/07/2023","4.11","4.06","4.13","4.01","911.35K","1.33%"
"07/06/2023","4.05","4.24","4.40","4.05","1.30M","-4.52%"
"07/05/2023","4.25","4.34","4.45","4.19","1.42M","-2.27%"
"07/04/2023","4.34","4.46","4.51","4.32","1.27M","-2.64%"
"07/03/2023","4.46","4.20","4.56","4.15","3.32M","6.33%"
"07/02/2023","4.20","4.22","4.23","4.09","1.15M","-0.48%"
"07/01/2023","4.22","4.10","4.23","4.09","1.17M","2.97%"
"06/30/2023","4.09","4.04","4.26","3.86","2.74M","1.26%"
"06/29/2023","4.04","4.04","4.13","3.99","1.22M","0.00%"
"06/28/2023","4.04","4.33","4.34","3.94","1.57M","-6.70%"
"06/27/2023","4.33","4.26","4.40","4.25","960.25K","1.83%"
"06/26/2023","4.26","4.32","4.37","4.16","1.53M","-1.50%"
"06/25/2023","4.32","4.26","4.46","4.23","1.55M","1.35%"
"06/24/2023","4.26","4.33","4.40","4.18","1.16M","-1.43%"
"06/23/2023","4.33","4.14","4.41","4.14","1.56M","4.60%"
"06/22/2023","4.14","4.20","4.34","4.12","2.35M","-1.56%"
"06/21/2023","4.20","4.17","4.29","4.10","2.06M","0.66%"
"06/20/2023","4.17","3.95","4.21","3.90","1.92M","5.69%"
"06/19/2023","3.95","3.96","3.99","3.86","958.59K","-0.17%"
"06/18/2023","3.96","3.98","4.07","3.94","828.78K","-0.53%"
"06/17/2023","3.98","3.99","4.06","3.93","843.35K","-0.36%"
"06/16/2023","3.99","3.96","4.07","3.90","1.36M","0.74%"
"06/15/2023","3.96","3.79","4.01","3.70","2.57M","4.45%"
"06/14/2023","3.79","3.97","4.01","3.75","1.80M","-4.37%"
"06/13/2023","3.97","3.73","4.04","3.72","2.44M","6.41%"
"06/12/2023","3.73","3.66","3.76","3.58","1.36M","1.94%"
"06/11/2023","3.66","3.69","3.77","3.62","1.28M","-1.02%"
"06/10/2023","3.69","4.27","4.28","3.43","5.14M","-13.57%"
"06/09/2023","4.27","4.18","4.34","4.12","1.33M","2.33%"
"06/08/2023","4.18","4.19","4.23","4.13","1.22M","-0.41%"
"06/07/2023","4.19","4.42","4.42","4.13","1.50M","-5.17%"
"06/06/2023","4.42","4.34","4.47","4.21","2.06M","1.84%"
"06/05/2023","4.34","4.80","4.80","4.12","3.22M","-9.41%"
"06/04/2023","4.79","4.80","4.87","4.76","619.63K","0.00%"
"06/03/2023","4.80","4.81","4.86","4.76","714.85K","-0.41%"
"06/02/2023","4.81","4.67","4.87","4.64","1.25M","3.16%"
"06/01/2023","4.67","4.68","4.73","4.55","1.28M","-0.18%"
"05/31/2023","4.68","4.83","4.84","4.62","2.04M","-3.29%"
"05/30/2023","4.83","4.88","4.95","4.81","1.73M","-0.88%"
"05/29/2023","4.88","4.99","5.02","4.84","1.54M","-2.52%"
"05/28/2023","5.00","4.91","5.05","4.86","1.81M","1.83%"
"05/27/2023","4.91","4.82","4.97","4.80","1.52M","1.84%"
"05/26/2023","4.83","4.82","4.92","4.74","1.64M","0.19%"
"05/25/2023","4.82","4.82","4.88","4.71","1.41M","-0.12%"
"05/24/2023","4.82","5.04","5.04","4.77","1.81M","-4.28%"
"05/23/2023","5.04","5.07","5.21","5.01","1.05M","-0.72%"
"05/22/2023","5.07","5.05","5.15","4.98","1.27M","0.39%"
"05/21/2023","5.05","5.23","5.23","5.00","1.07M","-3.27%"
"05/20/2023","5.23","5.31","5.31","5.18","720.22K","-1.51%"
"05/19/2023","5.31","5.27","5.37","5.21","997.10K","0.70%"
"05/18/2023","5.27","5.37","5.42","5.14","1.24M","-1.98%"
"05/17/2023","5.37","5.23","5.41","5.12","1.33M","2.85%"
"05/16/2023","5.23","5.24","5.29","5.16","1.12M","-0.32%"
"05/15/2023","5.24","5.19","5.39","5.12","1.50M","1.04%"
"05/14/2023","5.19","5.15","5.29","5.07","1.32M","0.83%"
"05/13/2023","5.15","5.23","5.24","5.09","1.17M","-1.53%"
"05/12/2023","5.23","5.01","5.24","4.94","1.92M","4.22%"
"05/11/2023","5.01","5.29","5.30","4.92","3.38M","-5.28%"
"05/10/2023","5.29","5.28","5.47","5.07","2.98M","0.22%"
"05/09/2023","5.28","5.33","5.35","5.16","1.77M","-0.88%"
"05/08/2023","5.33","5.55","5.64","5.17","3.39M","-3.89%"
"05/07/2023","5.55","5.60","5.71","5.52","1.30M","-0.90%"
"05/06/2023","5.60","5.95","5.97","5.54","2.27M","-5.86%"
"05/05/2023","5.94","5.91","6.07","5.78","2.44M","0.63%"
"05/04/2023","5.91","5.94","6.19","5.80","3.01M","-0.51%"
"05/03/2023","5.94","5.72","5.94","5.56","2.71M","3.57%"
"05/02/2023","5.73","5.77","5.82","5.63","2.38M","-0.62%"
"05/01/2023","5.77","6.40","6.49","5.64","5.84M","-9.94%"
"04/30/2023","6.40","6.49","6.67","6.23","4.05M","-1.32%"
"04/29/2023","6.49","6.04","6.80","6.02","6.44M","7.38%"
"04/28/2023","6.04","5.75","6.16","5.68","5.14M","5.17%"
"04/27/2023","5.75","5.32","5.79","5.28","2.28M","8.11%"
"04/26/2023","5.32","5.49","5.71","5.06","3.11M","-3.10%"
"04/25/2023","5.49","5.37","5.53","5.18","1.91M","2.05%"
"04/24/2023","5.37","5.41","5.58","5.26","1.65M","-0.69%"
"04/23/2023","5.41","5.61","5.62","5.26","1.72M","-3.61%"
"04/22/2023","5.61","5.54","5.63","5.40","1.82M","1.43%"
"04/21/2023","5.54","5.88","5.93","5.40","3.80M","-5.93%"
"04/20/2023","5.88","6.12","6.39","5.83","3.95M","-3.84%"
"04/19/2023","6.12","6.81","7.20","6.02","8.42M","-10.10%"
"04/18/2023","6.81","6.24","6.98","6.13","7.85M","8.95%"
"04/17/2023","6.25","6.07","6.28","5.85","5.06M","2.86%"
"04/16/2023","6.07","5.87","6.17","5.76","3.96M","3.49%"
"04/15/2023","5.87","5.50","5.94","5.39","3.35M","6.63%"
"04/14/2023","5.50","5.47","5.65","5.33","2.72M","0.65%"
"04/13/2023","5.47","5.40","5.50","5.27","2.11M","1.24%"
"04/12/2023","5.40","5.33","5.48","5.13","3.52M","1.26%"
"04/11/2023","5.33","5.18","5.35","5.14","2.43M","2.91%"
"04/10/2023","5.18","5.02","5.25","4.96","2.31M","3.31%"
"04/09/2023","5.02","4.92","5.08","4.85","1.36M","2.08%"
"04/08/2023","4.92","4.98","5.03","4.86","1.14M","-1.38%"
"04/07/2023","4.98","4.89","5.08","4.81","1.90M","2.03%"
"04/06/2023","4.89","5.02","5.02","4.84","2.01M","-2.61%"
"04/05/2023","5.02","4.99","5.14","4.94","2.72M","0.44%"
"04/04/2023","4.99","4.93","5.04","4.90","2.19M","1.38%"
"04/03/2023","4.93","5.07","5.09","4.79","3.35M","-2.77%"
"04/02/2023","5.07","5.24","5.30","4.98","2.00M","-3.39%"
"04/01/2023","5.24","5.19","5.29","5.09","1.61M","1.00%"
"03/31/2023","5.19","5.02","5.30","4.99","2.11M","3.53%"
"03/30/2023","5.02","5.15","5.19","4.92","2.22M","-2.56%"
"03/29/2023","5.15","4.83","5.20","4.83","2.56M","6.47%"
"03/28/2023","4.83","4.75","4.87","4.68","1.44M","1.67%"
"03/27/2023","4.75","4.98","5.00","4.65","2.01M","-4.61%"
"03/26/2023","4.98","4.90","5.02","4.87","937.88K","1.82%"
"03/25/2023","4.90","4.95","4.99","4.78","1.27M","-1.16%"
"03/24/2023","4.95","5.20","5.25","4.86","2.08M","-4.80%"
"03/23/2023","5.20","5.09","5.26","4.99","2.01M","2.13%"
"03/22/2023","5.09","5.26","5.30","4.86","3.67M","-3.15%"
"03/21/2023","5.26","5.11","5.30","5.01","2.62M","2.84%"
"03/20/2023","5.11","5.41","5.53","5.05","3.47M","-5.46%"
"03/19/2023","5.41","5.33","5.62","5.31","2.54M","1.57%"
"03/18/2023","5.33","5.64","5.76","5.29","3.37M","-5.50%"
"03/17/2023","5.64","5.17","5.65","5.12","3.45M","8.93%"
"03/16/2023","5.17","5.17","5.26","5.06","2.68M","0.00%"
"03/15/2023","5.17","5.53","5.68","4.97","4.41M","-6.53%"
"03/14/2023","5.54","5.37","5.77","5.23","5.25M","3.05%"
"03/13/2023","5.37","5.24","5.45","4.99","4.97M","2.60%"
"03/12/2023","5.24","4.73","5.26","4.65","2.75M","10.78%"
"03/11/2023","4.73","4.93","5.05","4.55","3.36M","-4.10%"
"03/10/2023","4.93","4.77","4.97","4.56","4.00M","3.41%"
"03/09/2023","4.77","5.05","5.25","4.66","3.94M","-5.68%"
"03/08/2023","5.05","5.33","5.36","5.00","2.69M","-5.26%"
"03/07/2023","5.33","5.32","5.43","5.16","2.36M","0.17%"
"03/06/2023","5.32","5.34","5.52","5.24","2.37M","-0.38%"
"03/05/2023","5.34","5.39","5.54","5.30","1.63M","-0.77%"
"03/04/2023","5.39","5.59","5.63","5.26","1.49M","-3.59%"
"03/03/2023","5.59","5.93","5.93","5.28","3.14M","-5.74%"
"03/02/2023","5.93","6.18","6.19","5.76","2.20M","-4.16%"
"03/01/2023","6.18","5.80","6.21","5.75","2.94M","6.80%"
"02/28/2023","5.79","6.12","6.14","5.76","2.09M","-5.45%"
"02/27/2023","6.12","6.24","6.50","6.00","2.95M","-1.80%"
"02/26/2023","6.24","6.11","6.32","6.03","1.85M","2.03%"
"02/25/2023","6.11","6.29","6.35","5.89","2.19M","-2.76%"
"02/24/2023","6.29","6.68","6.86","6.11","2.88M","-5.98%"
"02/23/2023","6.69","6.73","6.96","6.57","2.51M","-0.71%"
"02/22/2023","6.73","6.89","7.31","6.47","5.10M","-2.22%"
"02/21/2023","6.89","7.32","7.35","6.74","4.23M","-5.98%"
"02/20/2023","7.32","7.36","7.51","7.14","5.17M","-0.44%"
"02/19/2023","7.36","7.05","8.21","7.05","8.98M","4.32%"
"02/18/2023","7.05","7.32","7.67","7.03","4.91M","-3.61%"
"02/17/2023","7.32","5.94","7.78","5.92","12.12M","23.12%"
"02/16/2023","5.94","6.03","6.25","5.85","4.03M","-1.54%"
"02/15/2023","6.04","5.53","6.06","5.50","2.57M","9.08%"
"02/14/2023","5.53","5.34","5.56","5.30","2.09M","3.57%"
"02/13/2023","5.34","5.51","5.65","5.19","2.85M","-3.12%"
"02/12/2023","5.51","5.27","5.69","5.19","2.68M","4.64%"
"02/11/2023","5.27","5.08","5.28","5.04","872.09K","3.70%"
"02/10/2023","5.08","5.08","5.19","5.00","1.85M","0.00%"
"02/09/2023","5.08","5.72","5.75","4.99","3.27M","-11.17%"
"02/08/2023","5.72","5.85","5.98","5.62","2.48M","-2.26%"
"02/07/2023","5.85","5.44","5.89","5.43","2.92M","7.48%"
"02/06/2023","5.44","5.62","5.68","5.38","1.75M","-3.22%"
"02/05/2023","5.62","5.79","5.96","5.57","2.14M","-2.90%"
"02/04/2023","5.79","5.87","5.96","5.76","1.19M","-1.41%"
"02/03/2023","5.87","5.77","5.90","5.73","1.72M","1.62%"
"02/02/2023","5.78","6.06","6.15","5.75","4.67M","-4.51%"
"02/01/2023","6.05","5.87","6.18","5.65","3.36M","3.04%"
"01/31/2023","5.87","5.78","5.95","5.64","2.63M","1.71%"
"01/30/2023","5.78","6.25","6.26","5.63","2.37M","-7.65%"
"01/29/2023","6.25","6.09","6.27","6.01","2.45M","2.74%"
"01/28/2023","6.09","6.06","6.10","5.81","1.99M","0.41%"
"01/27/2023","6.06","5.84","6.18","5.62","2.83M","3.86%"
"01/26/2023","5.84","5.76","6.05","5.72","2.82M","1.28%"
"01/25/2023","5.76","5.52","5.92","5.39","2.23M","4.51%"
"01/24/2023","5.52","5.80","5.98","5.46","2.36M","-4.94%"
"01/23/2023","5.80","5.54","5.96","5.54","3.02M","4.72%"
"01/22/2023","5.54","5.41","5.93","5.34","3.50M","2.32%"
"01/21/2023","5.41","5.51","5.72","5.40","3.21M","-1.82%"
"01/20/2023","5.51","5.14","5.61","4.93","3.06M","7.19%"
"01/19/2023","5.14","4.95","5.16","4.87","2.24M","3.86%"
"01/18/2023","4.95","5.09","5.55","4.92","3.64M","-2.74%"
"01/17/2023","5.09","5.03","5.47","4.96","2.42M","1.34%"
"01/16/2023","5.03","5.15","5.28","4.84","2.85M","-2.38%"
"01/15/2023","5.15","5.07","5.43","4.93","4.80M","1.64%"
"01/14/2023","5.07","4.61","5.33","4.60","5.44M","9.99%"
"01/13/2023","4.61","4.51","4.68","4.36","2.14M","2.19%"
"01/12/2023","4.51","4.34","4.54","4.24","3.15M","3.95%"
"01/11/2023","4.34","4.32","4.37","4.12","2.08M","0.45%"
"01/10/2023","4.32","4.24","4.33","4.16","1.63M","1.65%"
"01/09/2023","4.25","4.11","4.37","4.09","3.45M","3.28%"
"01/08/2023","4.11","4.01","4.12","3.94","1.78M","2.41%"
"01/07/2023","4.01","3.90","4.04","3.89","1.61M","2.79%"
"01/06/2023","3.91","3.81","3.91","3.77","1.78M","2.44%"
"01/05/2023","3.81","3.95","3.97","3.79","1.96M","-3.59%"
"01/04/2023","3.95","3.91","4.04","3.90","2.38M","1.05%"
"01/03/2023","3.91","4.01","4.05","3.84","3.39M","-2.34%"
"01/02/2023","4.01","4.02","4.23","3.94","3.35M","-0.21%"
"01/01/2023","4.02","3.93","4.05","3.92","1.33M","2.26%"
"12/31/2022","3.93","4.12","4.18","3.92","1.79M","-4.70%"
"12/30/2022","4.12","4.02","4.17","3.90","2.10M","2.54%"
"12/29/2022","4.02","3.96","4.10","3.91","2.75M","1.39%"
"12/28/2022","3.96","3.84","4.03","3.79","3.12M","3.33%"
"12/27/2022","3.84","3.86","3.94","3.77","1.29M","-0.53%"
"12/26/2022","3.86","3.77","3.93","3.77","2.12M","2.29%"
"12/25/2022","3.77","3.74","3.78","3.70","979.93K","0.68%"
"12/24/2022","3.74","3.66","3.76","3.66","911.16K","2.17%"
"12/23/2022","3.66","3.74","3.79","3.64","1.53M","-1.90%"
"12/22/2022","3.74","3.72","3.78","3.61","1.34M","0.55%"
"12/21/2022","3.72","3.72","3.74","3.59","1.51M","-0.19%"
"12/20/2022","3.72","3.50","3.74","3.46","1.79M","6.46%"
"12/19/2022","3.50","3.68","3.74","3.38","1.97M","-5.09%"
"12/18/2022","3.68","3.69","3.74","3.61","956.86K","0.00%"
"12/17/2022","3.69","3.56","3.74","3.42","3.73M","3.94%"
"12/16/2022","3.55","3.93","3.98","3.51","2.52M","-9.70%"
"12/15/2022","3.93","3.99","4.04","3.87","1.42M","-1.55%"
"12/14/2022","3.99","4.17","4.21","3.98","2.12M","-4.27%"
"12/13/2022","4.17","4.17","4.29","3.96","2.55M","0.00%"
"12/12/2022","4.17","4.22","4.23","4.07","1.81M","-1.18%"
"12/11/2022","4.22","4.40","4.47","4.21","1.09M","-4.30%"
"12/10/2022","4.40","4.37","4.42","4.31","882.70K","0.68%"
"12/09/2022","4.37","4.28","4.48","4.25","2.51M","2.11%"
"12/08/2022","4.28","4.17","4.33","4.07","1.99M","2.63%"
"12/07/2022","4.17","4.38","4.44","4.13","2.01M","-4.79%"
"12/06/2022","4.38","4.43","4.49","4.33","1.54M","-1.11%"
"12/05/2022","4.43","4.35","4.60","4.34","3.30M","1.92%"
"12/04/2022","4.35","4.13","4.38","4.13","2.39M","5.27%"
"12/03/2022","4.13","4.28","4.34","4.12","3.10M","-3.47%"
"12/02/2022","4.28","4.12","4.35","4.01","3.57M","4.03%"
"12/01/2022","4.12","4.10","4.25","4.02","2.73M","0.38%"
"11/30/2022","4.10","3.96","4.15","3.96","2.59M","3.41%"
"11/29/2022","3.96","3.85","3.97","3.82","1.76M","3.06%"
"11/28/2022","3.85","3.90","3.97","3.76","2.11M","-1.31%"
"11/27/2022","3.90","3.89","4.12","3.89","1.94M","0.27%"
"11/26/2022","3.89","3.92","4.05","3.87","2.37M","-0.79%"
"11/25/2022","3.92","3.88","3.92","3.77","1.51M","1.11%"
"11/24/2022","3.88","3.92","3.98","3.82","1.68M","-1.05%"
"11/23/2022","3.92","3.72","3.95","3.70","2.11M","5.69%"
"11/22/2022","3.71","3.62","3.74","3.54","2.54M","2.25%"
"11/21/2022","3.62","3.61","3.72","3.51","2.98M","0.53%"
"11/20/2022","3.61","3.97","4.02","3.59","3.99M","-9.07%"
"11/19/2022","3.96","3.87","4.02","3.85","2.26M","3.67%"
"11/18/2022","3.82","3.78","3.87","3.74","1.62M","1.33%"
"11/17/2022","3.77","3.83","3.93","3.74","1.97M","-1.34%"
"11/16/2022","3.83","3.98","4.03","3.82","1.75M","-3.80%"
"11/15/2022","3.98","3.93","4.10","3.90","2.82M","1.28%"
"11/14/2022","3.93","3.94","4.09","3.67","4.33M","-0.40%"
"11/13/2022","3.94","3.82","4.10","3.68","4.54M","3.32%"
"11/12/2022","3.82","4.02","4.02","3.75","2.72M","-5.00%"
"11/11/2022","4.02","4.26","4.40","3.89","4.53M","-5.88%"
"11/10/2022","4.27","3.68","4.40","3.59","5.26M","16.05%"
"11/09/2022","3.68","4.36","4.40","3.53","6.81M","-15.57%"
"11/08/2022","4.36","5.18","5.26","3.89","7.61M","-15.99%"
"11/07/2022","5.18","5.21","5.32","5.02","2.74M","-0.41%"
"11/06/2022","5.21","5.56","5.59","5.17","2.60M","-6.50%"
"11/05/2022","5.57","5.62","5.80","5.50","4.07M","-1.00%"
"11/04/2022","5.62","5.38","5.78","5.38","4.35M","4.57%"
"11/03/2022","5.38","4.94","5.57","4.92","4.45M","8.88%"
"11/02/2022","4.94","5.18","5.23","4.86","2.56M","-4.62%"
"11/01/2022","5.18","5.29","5.38","5.17","1.58M","-2.11%"
"10/31/2022","5.29","5.32","5.44","5.13","1.96M","-0.62%"
"10/30/2022","5.32","5.41","5.52","5.20","1.91M","-1.57%"
"10/29/2022","5.41","5.17","5.50","5.16","2.71M","4.61%"
"10/28/2022","5.17","5.03","5.22","4.99","1.59M","2.68%"
"10/27/2022","5.03","5.10","5.35","5.01","2.65M","-1.28%"
"10/26/2022","5.10","5.02","5.16","4.94","2.16M","1.50%"
"10/25/2022","5.02","4.82","5.11","4.80","1.77M","4.22%"
"10/24/2022","4.82","5.03","5.04","4.75","2.01M","-4.11%"
"10/23/2022","5.03","4.90","5.04","4.81","1.22M","2.57%"
"10/22/2022","4.90","4.89","4.96","4.83","672.04K","0.20%"
"10/21/2022","4.89","4.82","4.94","4.64","2.05M","1.45%"
"10/20/2022","4.82","4.81","4.97","4.78","1.59M","0.23%"
"10/19/2022","4.81","4.95","5.00","4.78","1.76M","-2.79%"
"10/18/2022","4.95","5.08","5.14","4.85","1.85M","-2.59%"
"10/17/2022","5.08","4.99","5.15","4.95","1.43M","1.75%"
"10/16/2022","4.99","4.92","5.14","4.92","1.32M","1.47%"
"10/15/2022","4.92","4.85","5.03","4.78","1.88M","1.39%"
"10/14/2022","4.85","5.04","5.26","4.79","2.41M","-3.67%"
"10/13/2022","5.04","5.07","5.13","4.68","3.55M","-0.60%"
"10/12/2022","5.07","5.23","5.32","5.00","3.04M","-3.16%"
"10/11/2022","5.23","5.32","5.37","5.21","2.66M","-1.60%"
"10/10/2022","5.32","5.85","5.90","5.28","2.81M","-9.10%"
"10/09/2022","5.85","5.81","5.90","5.80","540.12K","0.68%"
"10/08/2022","5.81","5.94","5.97","5.78","807.04K","-2.34%"
"10/07/2022","5.95","5.98","6.01","5.89","785.17K","-0.46%"
"10/06/2022","5.98","6.03","6.15","5.96","1.01M","-0.82%"
"10/05/2022","6.03","6.17","6.18","5.91","1.36M","-2.34%"
"10/04/2022","6.17","6.02","6.21","5.98","1.32M","2.49%"
"10/03/2022","6.02","5.91","6.10","5.85","1.20M","1.92%"
"10/02/2022","5.91","6.12","6.19","5.88","938.59K","-3.43%"
"10/01/2022","6.12","6.07","6.16","6.02","724.04K","0.80%"
"09/30/2022","6.07","6.14","6.23","6.03","1.44M","-1.12%"
"09/29/2022","6.14","6.04","6.14","5.91","1.49M","1.63%"
"09/28/2022","6.04","6.11","6.15","5.88","1.55M","-1.21%"
"09/27/2022","6.11","6.24","6.50","6.00","2.39M","-2.00%"
"09/26/2022","6.24","5.90","6.30","5.77","2.52M","5.72%"
"09/25/2022","5.90","6.05","6.09","5.84","1.04M","-2.52%"
"09/24/2022","6.05","6.21","6.25","6.03","935.30K","-2.58%"
"09/23/2022","6.21","6.07","6.44","5.94","2.25M","2.34%"
"09/22/2022","6.07","5.91","6.13","5.88","1.14M","2.72%"
"09/21/2022","5.91","5.91","6.17","5.75","1.76M","0.00%"
"09/20/2022","5.91","6.04","6.13","5.87","1.49M","-2.04%"
"09/19/2022","6.04","5.85","6.20","5.63","2.46M","3.17%"
"09/18/2022","5.85","6.30","6.30","5.52","1.73M","-7.07%"
"09/17/2022","6.30","6.18","6.39","6.16","996.50K","1.91%"
"09/16/2022","6.18","6.13","6.27","5.95","1.50M","0.74%"
"09/15/2022","6.13","6.30","6.35","5.97","2.06M","-2.65%"
"09/14/2022","6.30","6.41","6.54","6.17","1.65M","-1.66%"
"09/13/2022","6.41","6.93","7.10","6.40","2.01M","-7.51%"
"09/12/2022","6.93","7.18","7.24","6.86","1.77M","-3.49%"
"09/11/2022","7.18","7.13","7.43","7.00","1.69M","0.66%"
"09/10/2022","7.13","7.10","7.31","7.01","1.92M","0.44%"
"09/09/2022","7.10","6.48","7.29","6.48","2.55M","9.56%"
"09/08/2022","6.48","6.48","6.55","6.32","1.48M","0.00%"
"09/07/2022","6.48","6.22","6.52","6.06","1.60M","4.15%"
"09/06/2022","6.22","6.74","6.98","6.18","2.70M","-7.78%"
"09/05/2022","6.74","6.69","6.85","6.40","2.41M","0.71%"
"09/04/2022","6.70","6.50","6.82","6.29","2.25M","3.09%"
"09/03/2022","6.50","6.29","6.63","6.19","1.93M","3.26%"
"09/02/2022","6.29","6.32","6.43","6.14","1.69M","-0.45%"
"09/01/2022","6.32","6.24","6.33","6.08","1.16M","1.29%"
"08/31/2022","6.24","6.26","6.50","6.20","1.47M","-0.29%"
"08/30/2022","6.26","6.68","6.83","6.18","2.30M","-6.32%"
"08/29/2022","6.68","6.29","6.74","6.15","2.40M","6.23%"
"08/28/2022","6.29","6.29","6.62","6.07","3.04M","0.00%"
"08/27/2022","6.29","5.74","6.44","5.68","3.48M","9.54%"
"08/26/2022","5.74","6.35","6.38","5.66","2.84M","-9.60%"
"08/25/2022","6.35","6.40","6.65","6.26","1.88M","-0.78%"
"08/24/2022","6.40","6.37","6.65","6.26","1.89M","0.47%"
"08/23/2022","6.37","6.38","6.47","6.14","2.37M","-0.18%"
"08/22/2022","6.38","6.45","6.47","6.11","1.75M","-1.02%"
"08/21/2022","6.45","6.31","6.59","6.27","1.63M","2.22%"
"08/20/2022","6.31","6.40","6.73","6.10","2.41M","-1.47%"
"08/19/2022","6.40","6.87","6.89","6.30","3.22M","-6.78%"
"08/18/2022","6.87","7.37","7.49","6.80","1.98M","-6.79%"
"08/17/2022","7.37","7.77","8.22","7.33","2.88M","-5.20%"
"08/16/2022","7.77","7.79","7.88","7.61","1.46M","-0.25%"
"08/15/2022","7.79","8.00","8.21","7.65","1.59M","-2.55%"
"08/14/2022","8.00","8.18","8.39","7.89","1.61M","-2.26%"
"08/13/2022","8.18","8.39","8.53","8.17","1.31M","-2.49%"
"08/12/2022","8.39","8.17","8.42","8.02","1.41M","2.66%"
"08/11/2022","8.17","8.33","8.69","8.04","2.59M","-1.91%"
"08/10/2022","8.33","7.82","8.44","7.63","2.28M","6.55%"
"08/09/2022","7.82","8.26","8.37","7.60","2.24M","-5.23%"
"08/08/2022","8.25","8.24","8.65","8.15","2.15M","0.12%"
"08/07/2022","8.24","8.27","8.36","8.10","1.14M","-0.32%"
"08/06/2022","8.27","8.39","8.67","8.25","2.24M","-1.44%"
"08/05/2022","8.39","7.98","8.39","7.92","2.52M","5.17%"
"08/04/2022","7.98","7.87","8.28","7.85","2.51M","1.43%"
"08/03/2022","7.87","7.99","8.36","7.65","3.35M","-1.51%"
"08/02/2022","7.99","8.34","8.41","7.50","4.77M","-4.23%"
"08/01/2022","8.34","9.00","9.34","8.07","5.87M","-7.32%"
"07/31/2022","9.00","8.28","9.78","8.09","9.80M","8.63%"
"07/30/2022","8.28","8.04","9.33","8.03","11.65M","2.84%"
"07/29/2022","8.05","7.27","8.16","7.00","5.27M","10.83%"
"07/28/2022","7.27","7.16","7.44","6.99","4.01M","1.53%"
"07/27/2022","7.16","6.59","7.16","6.37","2.48M","8.56%"
"07/26/2022","6.59","6.22","6.60","6.02","2.30M","6.00%"
