"Date","Price","Open","High","Low","Vol.","Change %"
"10/09/2023","0.167","0.174","0.174","0.162","4.45M","-4.15%"
"10/08/2023","0.174","0.178","0.178","0.172","2.85M","-2.20%"
"10/07/2023","0.178","0.178","0.185","0.176","4.77M","-0.45%"
"10/06/2023","0.178","0.179","0.181","0.175","5.54M","-0.50%"
"10/05/2023","0.179","0.191","0.192","0.178","11.68M","-6.17%"
"10/04/2023","0.191","0.189","0.225","0.183","47.19M","0.90%"
"10/03/2023","0.189","0.176","0.225","0.175","66.56M","7.61%"
"10/02/2023","0.176","0.180","0.183","0.174","3.97M","-2.44%"
"10/01/2023","0.180","0.175","0.182","0.173","6.68M","3.38%"
"09/30/2023","0.175","0.170","0.175","0.168","2.72M","2.89%"
"09/29/2023","0.170","0.170","0.172","0.169","1.26M","-0.41%"
"09/28/2023","0.170","0.167","0.170","0.167","1.35M","2.22%"
"09/27/2023","0.167","0.169","0.169","0.166","2.03M","-1.13%"
"09/26/2023","0.169","0.171","0.172","0.167","1.46M","-1.63%"
"09/25/2023","0.171","0.174","0.174","0.170","3.50M","-1.32%"
"09/24/2023","0.174","0.172","0.177","0.170","6.23M","1.22%"
"09/23/2023","0.171","0.173","0.174","0.171","1.46M","-1.04%"
"09/22/2023","0.173","0.168","0.174","0.166","3.05M","3.34%"
"09/21/2023","0.168","0.172","0.173","0.167","1.37M","-2.56%"
"09/20/2023","0.172","0.174","0.175","0.171","1.53M","-0.92%"
"09/19/2023","0.174","0.172","0.176","0.172","1.57M","0.87%"
"09/18/2023","0.172","0.173","0.179","0.171","3.98M","-0.29%"
"09/17/2023","0.173","0.172","0.181","0.170","4.70M","0.64%"
"09/16/2023","0.172","0.170","0.172","0.170","1.70M","0.70%"
"09/15/2023","0.170","0.168","0.171","0.167","1.63M","1.19%"
"09/14/2023","0.168","0.166","0.171","0.166","2.27M","1.69%"
"09/13/2023","0.166","0.168","0.169","0.162","3.53M","-1.60%"
"09/12/2023","0.168","0.165","0.170","0.164","1.54M","2.19%"
"09/11/2023","0.165","0.171","0.172","0.163","2.44M","-3.91%"
"09/10/2023","0.171","0.180","0.180","0.170","2.88M","-4.62%"
"09/09/2023","0.180","0.182","0.184","0.179","5.20M","-1.10%"
"09/08/2023","0.182","0.176","0.188","0.175","10.39M","3.47%"
"09/07/2023","0.176","0.177","0.177","0.171","3.14M","-0.57%"
"09/06/2023","0.177","0.178","0.178","0.174","2.05M","-0.79%"
"09/05/2023","0.178","0.179","0.180","0.176","2.74M","-0.39%"
"09/04/2023","0.179","0.176","0.189","0.175","6.17M","1.77%"
"09/03/2023","0.176","0.181","0.181","0.173","2.80M","-2.88%"
"09/02/2023","0.181","0.170","0.209","0.169","19.09M","6.67%"
"09/01/2023","0.169","0.170","0.170","0.165","1.87M","0.00%"
"08/31/2023","0.170","0.178","0.178","0.169","2.00M","-4.45%"
"08/30/2023","0.178","0.182","0.182","0.175","1.79M","-2.26%"
"08/29/2023","0.182","0.178","0.183","0.174","3.61M","1.91%"
"08/28/2023","0.178","0.181","0.182","0.175","2.56M","-1.71%"
"08/27/2023","0.181","0.179","0.184","0.178","2.93M","1.23%"
"08/26/2023","0.179","0.180","0.184","0.178","1.92M","-0.44%"
"08/25/2023","0.180","0.183","0.187","0.178","2.78M","-1.64%"
"08/24/2023","0.183","0.189","0.189","0.182","1.60M","-2.92%"
"08/23/2023","0.189","0.185","0.192","0.183","2.90M","2.06%"
"08/22/2023","0.185","0.186","0.192","0.181","2.70M","-0.86%"
"08/21/2023","0.186","0.192","0.193","0.184","1.57M","-2.97%"
"08/20/2023","0.192","0.196","0.202","0.191","2.73M","-2.04%"
"08/19/2023","0.196","0.184","0.203","0.183","7.07M","6.70%"
"08/18/2023","0.184","0.182","0.186","0.180","2.09M","0.60%"
"08/17/2023","0.183","0.194","0.197","0.181","4.54M","-5.63%"
"08/16/2023","0.193","0.206","0.207","0.193","3.25M","-5.84%"
"08/15/2023","0.206","0.213","0.214","0.205","4.75M","-3.34%"
"08/14/2023","0.213","0.210","0.215","0.209","2.21M","1.05%"
"08/13/2023","0.210","0.212","0.216","0.208","2.58M","-0.57%"
"08/12/2023","0.212","0.209","0.212","0.208","1.36M","1.05%"
"08/11/2023","0.209","0.210","0.210","0.208","1.65M","-0.48%"
"08/10/2023","0.210","0.211","0.214","0.208","3.02M","-0.57%"
"08/09/2023","0.212","0.213","0.215","0.210","3.03M","-0.89%"
"08/08/2023","0.213","0.210","0.217","0.209","3.13M","1.52%"
"08/07/2023","0.210","0.214","0.233","0.207","11.34M","-1.68%"
"08/06/2023","0.214","0.208","0.233","0.206","16.13M","2.89%"
"08/05/2023","0.208","0.203","0.208","0.201","3.50M","2.51%"
"08/04/2023","0.203","0.203","0.205","0.201","2.61M","-0.29%"
"08/03/2023","0.203","0.203","0.207","0.201","2.31M","0.35%"
"08/02/2023","0.203","0.209","0.211","0.202","3.13M","-2.97%"
"08/01/2023","0.209","0.205","0.215","0.203","9.34M","1.95%"
"07/31/2023","0.205","0.205","0.208","0.203","2.15M","0.00%"
"07/30/2023","0.205","0.214","0.214","0.202","3.57M","-4.02%"
"07/29/2023","0.214","0.214","0.215","0.208","4.46M","-0.37%"
"07/28/2023","0.214","0.218","0.219","0.213","4.45M","-2.10%"
"07/27/2023","0.219","0.217","0.234","0.216","15.93M","0.83%"
"07/26/2023","0.217","0.208","0.219","0.204","8.62M","4.27%"
"07/25/2023","0.208","0.204","0.214","0.202","5.56M","1.91%"
"07/24/2023","0.205","0.224","0.224","0.204","6.04M","-8.54%"
"07/23/2023","0.224","0.228","0.234","0.219","7.83M","-1.97%"
"07/22/2023","0.228","0.233","0.241","0.222","16.32M","-2.15%"
"07/21/2023","0.233","0.258","0.312","0.233","43.50M","-9.48%"
"07/20/2023","0.257","0.251","0.264","0.240","13.99M","2.43%"
"07/19/2023","0.251","0.221","0.264","0.220","25.29M","13.91%"
"07/18/2023","0.221","0.238","0.243","0.217","7.20M","-7.35%"
"07/17/2023","0.238","0.221","0.269","0.219","38.34M","7.59%"
"07/16/2023","0.221","0.209","0.265","0.208","50.49M","6.14%"
"07/15/2023","0.209","0.205","0.214","0.204","3.93M","2.41%"
"07/14/2023","0.204","0.205","0.221","0.200","15.19M","-0.59%"
"07/13/2023","0.205","0.196","0.205","0.192","5.10M","4.81%"
"07/12/2023","0.196","0.200","0.203","0.195","4.76M","-2.40%"
"07/11/2023","0.200","0.197","0.210","0.195","8.61M","1.78%"
"07/10/2023","0.197","0.204","0.204","0.195","4.06M","-3.39%"
"07/09/2023","0.204","0.209","0.212","0.203","3.51M","-2.68%"
"07/08/2023","0.209","0.212","0.218","0.205","8.57M","-1.13%"
"07/07/2023","0.212","0.199","0.215","0.198","14.04M","6.44%"
"07/06/2023","0.199","0.199","0.208","0.193","8.22M","-0.35%"
"07/05/2023","0.200","0.201","0.213","0.198","11.64M","-0.84%"
"07/04/2023","0.201","0.205","0.205","0.200","5.31M","-1.76%"
"07/03/2023","0.205","0.203","0.211","0.202","7.35M","1.14%"
"07/02/2023","0.203","0.204","0.204","0.200","4.38M","-0.49%"
"07/01/2023","0.204","0.211","0.211","0.201","7.48M","-3.42%"
"06/30/2023","0.211","0.218","0.223","0.200","22.99M","-3.39%"
"06/29/2023","0.218","0.201","0.234","0.201","51.46M","8.45%"
"06/28/2023","0.201","0.196","0.206","0.185","15.74M","2.65%"
"06/27/2023","0.196","0.193","0.211","0.193","11.56M","1.34%"
"06/26/2023","0.193","0.197","0.203","0.188","11.64M","-2.03%"
"06/25/2023","0.197","0.192","0.205","0.191","9.66M","3.03%"
"06/24/2023","0.192","0.199","0.200","0.189","5.52M","-3.48%"
"06/23/2023","0.199","0.193","0.231","0.191","40.74M","2.74%"
"06/22/2023","0.193","0.186","0.203","0.181","16.31M","3.59%"
"06/21/2023","0.186","0.181","0.187","0.179","4.35M","3.27%"
"06/20/2023","0.181","0.171","0.183","0.171","10.42M","5.86%"
"06/19/2023","0.171","0.170","0.171","0.168","1.79M","0.00%"
"06/18/2023","0.170","0.174","0.174","0.170","2.09M","-2.29%"
"06/17/2023","0.174","0.180","0.183","0.174","5.25M","-2.95%"
"06/16/2023","0.180","0.166","0.184","0.165","25.25M","8.51%"
"06/15/2023","0.166","0.166","0.167","0.161","3.45M","0.00%"
"06/14/2023","0.166","0.171","0.175","0.165","2.65M","-3.32%"
"06/13/2023","0.171","0.170","0.176","0.169","2.73M","0.53%"
"06/12/2023","0.171","0.173","0.173","0.167","2.23M","-1.27%"
"06/11/2023","0.173","0.171","0.176","0.169","2.50M","1.41%"
"06/10/2023","0.170","0.192","0.192","0.164","7.23M","-11.53%"
"06/09/2023","0.193","0.200","0.205","0.191","5.53M","-3.80%"
"06/08/2023","0.200","0.195","0.205","0.188","6.77M","2.88%"
"06/07/2023","0.195","0.214","0.214","0.193","8.10M","-9.28%"
"06/06/2023","0.214","0.208","0.220","0.204","8.69M","2.88%"
"06/05/2023","0.208","0.217","0.249","0.203","27.79M","-4.01%"
"06/04/2023","0.217","0.225","0.226","0.215","6.24M","-3.04%"
"06/03/2023","0.224","0.210","0.238","0.210","20.52M","6.67%"
"06/02/2023","0.210","0.218","0.218","0.208","7.91M","-3.49%"
"06/01/2023","0.218","0.240","0.253","0.210","34.64M","-8.92%"
"05/31/2023","0.239","0.199","0.272","0.198","100.61M","20.29%"
"05/30/2023","0.199","0.195","0.200","0.194","2.39M","1.79%"
"05/29/2023","0.195","0.201","0.202","0.195","1.79M","-2.64%"
"05/28/2023","0.200","0.198","0.202","0.196","2.12M","1.26%"
"05/27/2023","0.198","0.195","0.199","0.194","1.38M","1.28%"
"05/26/2023","0.195","0.194","0.202","0.193","2.53M","0.46%"
"05/25/2023","0.194","0.201","0.203","0.194","4.17M","-3.57%"
"05/24/2023","0.202","0.201","0.212","0.192","12.88M","0.00%"
"05/23/2023","0.202","0.201","0.205","0.198","3.48M","0.30%"
"05/22/2023","0.201","0.197","0.219","0.197","12.93M","2.03%"
"05/21/2023","0.197","0.206","0.206","0.196","3.77M","-3.89%"
"05/20/2023","0.205","0.215","0.215","0.204","4.57M","-4.42%"
"05/19/2023","0.215","0.226","0.246","0.210","26.92M","-4.40%"
"05/18/2023","0.225","0.195","0.254","0.194","72.47M","15.46%"
"05/17/2023","0.195","0.188","0.199","0.186","3.13M","3.51%"
"05/16/2023","0.188","0.191","0.192","0.188","1.10M","-1.57%"
"05/15/2023","0.191","0.190","0.192","0.188","1.12M","0.42%"
"05/14/2023","0.190","0.188","0.191","0.187","858.45K","1.01%"
"05/13/2023","0.188","0.188","0.191","0.186","1.71M","0.00%"
"05/12/2023","0.188","0.187","0.188","0.180","2.58M","0.80%"
"05/11/2023","0.187","0.196","0.203","0.186","4.57M","-4.99%"
"05/10/2023","0.196","0.197","0.198","0.191","2.48M","0.00%"
"05/09/2023","0.197","0.200","0.202","0.196","1.97M","-1.50%"
"05/08/2023","0.200","0.218","0.220","0.197","2.77M","-8.98%"
"05/07/2023","0.219","0.219","0.226","0.218","1.68M","0.00%"
"05/06/2023","0.219","0.228","0.237","0.217","2.10M","-3.90%"
"05/05/2023","0.228","0.227","0.230","0.222","1.83M","0.57%"
"05/04/2023","0.227","0.229","0.234","0.226","4.06M","-0.79%"
"05/03/2023","0.229","0.226","0.249","0.216","11.34M","1.02%"
"05/02/2023","0.226","0.226","0.227","0.221","2.25M","0.00%"
