"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/2024","0.08731","0.08913","0.08994","0.08429","255.20M","-2.04%"
"06/10/2024","0.08913","0.09141","0.09168","0.08860","187.54M","-2.49%"
"06/09/2024","0.09141","0.09029","0.09160","0.08917","105.16M","1.24%"
"06/08/2024","0.09029","0.09401","0.09430","0.08900","174.45M","-3.95%"
"06/07/2024","0.09400","0.10142","0.10192","0.08550","443.50M","-7.31%"
"06/06/2024","0.10142","0.10441","0.10502","0.10019","146.46M","-2.87%"
"06/05/2024","0.10441","0.10241","0.10550","0.10191","155.09M","1.96%"
"06/04/2024","0.10241","0.10130","0.10260","0.09981","139.52M","1.10%"
"06/03/2024","0.10130","0.09921","0.10359","0.09849","176.46M","2.11%"
"06/02/2024","0.09921","0.09991","0.10051","0.09760","170.93M","-0.70%"
"06/01/2024","0.09991","0.10011","0.10042","0.09961","78.84M","-0.20%"
"05/31/2024","0.10011","0.10061","0.10180","0.09802","161.17M","-0.58%"
"05/30/2024","0.10069","0.10329","0.10501","0.09993","153.99M","-2.52%"
"05/29/2024","0.10330","0.10440","0.10740","0.10309","193.86M","-1.05%"
"05/28/2024","0.10440","0.10681","0.10700","0.10290","168.11M","-2.26%"
"05/27/2024","0.10681","0.10680","0.10953","0.10600","111.77M","0.01%"
"05/26/2024","0.10679","0.10852","0.10891","0.10569","67.13M","-1.59%"
"05/25/2024","0.10852","0.10800","0.10940","0.10771","67.40M","0.47%"
"05/24/2024","0.10800","0.10892","0.11019","0.10500","117.94M","-0.84%"
"05/23/2024","0.10892","0.11331","0.11541","0.10487","244.05M","-3.87%"
"05/22/2024","0.11331","0.11508","0.11642","0.11218","147.03M","-1.54%"
"05/21/2024","0.11508","0.11750","0.11870","0.11376","214.70M","-2.05%"
"05/20/2024","0.11750","0.11101","0.11852","0.10909","241.89M","5.84%"
"05/19/2024","0.11101","0.11451","0.11530","0.10977","114.60M","-3.06%"
"05/18/2024","0.11452","0.11488","0.11620","0.11278","155.81M","-0.32%"
"05/17/2024","0.11488","0.11222","0.12016","0.11171","320.82M","2.37%"
"05/16/2024","0.11222","0.11097","0.11251","0.10780","175.49M","1.13%"
"05/15/2024","0.11097","0.10530","0.11271","0.10458","214.29M","5.38%"
"05/14/2024","0.10530","0.10758","0.11030","0.10498","235.77M","-2.05%"
"05/13/2024","0.10750","0.10869","0.11090","0.10249","218.34M","-0.94%"
"05/12/2024","0.10853","0.10678","0.11199","0.10641","141.81M","1.64%"
"05/11/2024","0.10678","0.10570","0.10871","0.10522","108.18M","1.02%"
"05/10/2024","0.10570","0.11059","0.11250","0.10500","200.99M","-4.42%"
"05/09/2024","0.11059","0.10598","0.11161","0.10591","198.00M","4.35%"
"05/08/2024","0.10598","0.10790","0.11029","0.10520","185.50M","-1.78%"
"05/07/2024","0.10790","0.11387","0.11632","0.10781","234.54M","-5.26%"
"05/06/2024","0.11389","0.11030","0.12306","0.11029","683.08M","3.26%"
"05/05/2024","0.11030","0.10886","0.11129","0.10588","254.43M","1.32%"
"05/04/2024","0.10887","0.11130","0.11268","0.10789","318.52M","-2.18%"
"05/03/2024","0.11129","0.10038","0.11563","0.09898","775.38M","10.86%"
"05/02/2024","0.10039","0.09959","0.10131","0.09528","443.59M","0.79%"
"05/01/2024","0.09960","0.09380","0.10891","0.09009","871.59M","6.28%"
"04/30/2024","0.09372","0.10328","0.10398","0.09105","439.89M","-9.25%"
"04/29/2024","0.10328","0.10349","0.10555","0.10061","331.88M","-0.20%"
"04/28/2024","0.10348","0.10651","0.10898","0.10300","302.16M","-2.84%"
"04/27/2024","0.10651","0.11102","0.11191","0.10439","510.40M","-4.06%"
"04/26/2024","0.11102","0.11959","0.12334","0.10969","757.30M","-7.17%"
"04/25/2024","0.11959","0.12481","0.12667","0.10950","1.57B","-4.18%"
"04/24/2024","0.12480","0.15620","0.18008","0.11815","6.22B","-20.12%"
"04/23/2024","0.15625","0.09040","0.15898","0.08740","2.87B","72.85%"
"04/22/2024","0.09040","0.08910","0.09331","0.08861","140.44M","1.43%"
"04/21/2024","0.08912","0.08690","0.09130","0.08580","149.04M","2.56%"
"04/20/2024","0.08690","0.08040","0.08700","0.07948","114.49M","8.23%"
"04/19/2024","0.08030","0.08220","0.08411","0.07646","210.43M","-2.32%"
"04/18/2024","0.08220","0.07811","0.08281","0.07668","145.79M","5.23%"
"04/17/2024","0.07811","0.07990","0.08080","0.07579","157.03M","-2.24%"
"04/16/2024","0.07990","0.07952","0.08111","0.07631","210.21M","0.47%"
"04/15/2024","0.07952","0.08351","0.08787","0.07744","268.99M","-4.78%"
"04/14/2024","0.08352","0.07854","0.08363","0.07427","376.25M","6.33%"
"04/13/2024","0.07855","0.08761","0.08761","0.06778","699.46M","-10.35%"
"04/12/2024","0.08761","0.09981","0.10111","0.07919","497.29M","-12.22%"
"04/11/2024","0.09981","0.10230","0.10297","0.09828","135.89M","-2.44%"
"04/10/2024","0.10230","0.10349","0.10440","0.09852","189.76M","-1.08%"
"04/09/2024","0.10341","0.10949","0.10969","0.10311","184.27M","-5.56%"
"04/08/2024","0.10950","0.10582","0.11060","0.10249","200.39M","3.47%"
"04/07/2024","0.10582","0.10591","0.10760","0.10450","67.13M","-0.09%"
"04/06/2024","0.10591","0.10460","0.10690","0.10419","60.65M","1.35%"
"04/05/2024","0.10451","0.10512","0.10539","0.10009","117.52M","-0.58%"
"04/04/2024","0.10512","0.10251","0.10730","0.10130","143.73M","2.55%"
"04/03/2024","0.10251","0.10349","0.10691","0.10049","154.75M","-0.95%"
"04/02/2024","0.10349","0.10991","0.10998","0.10250","206.19M","-5.85%"
"04/01/2024","0.10991","0.11581","0.11650","0.10690","219.38M","-5.10%"
"03/31/2024","0.11581","0.11359","0.11945","0.11301","142.89M","1.95%"
"03/30/2024","0.11360","0.11600","0.11649","0.11282","99.35M","-2.07%"
"03/29/2024","0.11600","0.11611","0.11799","0.11259","138.74M","-0.09%"
"03/28/2024","0.11611","0.11379","0.11750","0.11130","169.63M","2.04%"
"03/27/2024","0.11379","0.12031","0.12140","0.11210","296.57M","-5.42%"
"03/26/2024","0.12031","0.11711","0.13073","0.11679","382.38M","2.74%"
"03/25/2024","0.11711","0.11001","0.11881","0.10959","194.09M","6.45%"
"03/24/2024","0.11001","0.10651","0.11040","0.10559","108.24M","3.29%"
"03/23/2024","0.10651","0.10670","0.10991","0.10499","97.99M","-0.17%"
"03/22/2024","0.10669","0.11009","0.11200","0.10360","158.35M","-3.08%"
"03/21/2024","0.11009","0.11140","0.11301","0.10771","218.32M","-1.17%"
"03/20/2024","0.11140","0.10141","0.11231","0.09838","308.60M","9.85%"
"03/19/2024","0.10141","0.11189","0.11321","0.09899","507.21M","-9.36%"
"03/18/2024","0.11188","0.11632","0.11633","0.10859","259.83M","-3.82%"
"03/17/2024","0.11632","0.11082","0.11980","0.10687","206.44M","4.97%"
"03/16/2024","0.11082","0.12046","0.12462","0.10857","287.01M","-7.83%"
"03/15/2024","0.12023","0.12710","0.12741","0.11107","421.75M","-5.28%"
"03/14/2024","0.12693","0.13250","0.13252","0.12061","271.25M","-4.21%"
"03/13/2024","0.13250","0.13309","0.13958","0.12901","405.45M","-0.44%"
"03/12/2024","0.13309","0.13270","0.13341","0.12281","352.36M","0.30%"
"03/11/2024","0.13270","0.12580","0.13289","0.12059","314.97M","5.48%"
"03/10/2024","0.12580","0.13060","0.13279","0.12309","206.58M","-3.68%"
"03/09/2024","0.13060","0.13089","0.13161","0.12851","153.65M","0.14%"
"03/08/2024","0.13042","0.13361","0.13471","0.12431","395.74M","-2.39%"
"03/07/2024","0.13361","0.12590","0.13922","0.12470","542.74M","6.13%"
"03/06/2024","0.12590","0.11151","0.12640","0.10827","509.56M","12.90%"
"03/05/2024","0.11151","0.11721","0.12770","0.09635","1.27B","-4.78%"
"03/04/2024","0.11711","0.11290","0.11961","0.11151","482.71M","3.73%"
"03/03/2024","0.11290","0.11542","0.11542","0.10843","287.25M","-2.18%"
"03/02/2024","0.11542","0.11671","0.12041","0.11249","385.90M","-1.04%"
"03/01/2024","0.11663","0.11450","0.11771","0.11341","268.72M","1.87%"
"02/29/2024","0.11449","0.11328","0.12395","0.11017","606.14M","1.06%"
"02/28/2024","0.11328","0.10802","0.11640","0.10455","815.74M","4.88%"
"02/27/2024","0.10802","0.11160","0.11300","0.10721","306.87M","-3.20%"
"02/26/2024","0.11159","0.10920","0.11359","0.10330","353.92M","2.18%"
"02/25/2024","0.10920","0.11001","0.11180","0.10650","212.19M","-0.73%"
"02/24/2024","0.11001","0.10930","0.11130","0.10631","267.90M","0.65%"
"02/23/2024","0.10929","0.11612","0.11668","0.10731","543.94M","-5.88%"
"02/22/2024","0.11612","0.10452","0.11974","0.10021","854.94M","11.10%"
"02/21/2024","0.10452","0.10730","0.11201","0.10000","811.51M","-2.59%"
"02/20/2024","0.10730","0.11183","0.11350","0.10156","1.20B","-4.05%"
"02/19/2024","0.11184","0.08978","0.11752","0.08958","1.78B","24.56%"
"02/18/2024","0.08978","0.08350","0.09201","0.08340","365.78M","7.53%"
"02/17/2024","0.08350","0.08551","0.08580","0.08159","154.26M","-2.35%"
"02/16/2024","0.08550","0.08281","0.08591","0.08231","255.35M","3.26%"
"02/15/2024","0.08281","0.08242","0.08432","0.08141","245.05M","0.47%"
"02/14/2024","0.08242","0.08132","0.08440","0.08032","220.40M","1.35%"
"02/13/2024","0.08132","0.07961","0.08211","0.07841","255.08M","2.15%"
"02/12/2024","0.07961","0.07830","0.08029","0.07629","142.17M","1.68%"
"02/11/2024","0.07830","0.07889","0.07990","0.07768","107.28M","-0.76%"
"02/10/2024","0.07889","0.07931","0.08020","0.07731","117.72M","-0.53%"
"02/09/2024","0.07931","0.07600","0.07964","0.07550","244.58M","4.36%"
"02/08/2024","0.07600","0.07581","0.07849","0.07558","280.88M","0.25%"
"02/07/2024","0.07581","0.07520","0.07690","0.07080","440.98M","0.82%"
"02/06/2024","0.07519","0.06951","0.07719","0.06911","676.85M","8.18%"
"02/05/2024","0.06951","0.06840","0.07080","0.06740","114.62M","1.63%"
"02/04/2024","0.06840","0.06939","0.06970","0.06820","86.14M","-1.43%"
"02/03/2024","0.06939","0.06920","0.07009","0.06849","88.44M","0.27%"
"02/02/2024","0.06920","0.07031","0.07120","0.06828","210.23M","-1.55%"
"02/01/2024","0.07029","0.06959","0.07031","0.06830","205.05M","1.00%"
"01/31/2024","0.06960","0.07299","0.07310","0.06890","274.21M","-4.65%"
"01/30/2024","0.07299","0.07441","0.07519","0.07250","175.94M","-1.90%"
"01/29/2024","0.07441","0.07332","0.07460","0.07138","127.22M","1.37%"
"01/28/2024","0.07340","0.07440","0.07601","0.07271","106.69M","-1.35%"
"01/27/2024","0.07441","0.07440","0.07540","0.07370","65.94M","0.00%"
"01/26/2024","0.07440","0.07130","0.07480","0.07041","116.12M","4.35%"
"01/25/2024","0.07130","0.07221","0.07250","0.06989","97.00M","-1.25%"
"01/24/2024","0.07221","0.07069","0.07270","0.06990","142.74M","2.14%"
"01/23/2024","0.07069","0.07132","0.07241","0.06719","248.85M","-0.87%"
"01/22/2024","0.07131","0.07550","0.07600","0.07081","237.30M","-5.54%"
"01/21/2024","0.07550","0.07637","0.07751","0.07541","104.90M","-1.19%"
"01/20/2024","0.07640","0.07560","0.07690","0.07461","101.33M","1.06%"
"01/19/2024","0.07560","0.07530","0.07621","0.07219","251.57M","0.42%"
"01/18/2024","0.07529","0.07891","0.07960","0.07404","192.41M","-4.59%"
"01/17/2024","0.07891","0.08052","0.08111","0.07840","172.64M","-1.98%"
"01/16/2024","0.08051","0.07771","0.08170","0.07741","195.11M","3.59%"
"01/15/2024","0.07771","0.07708","0.07991","0.07708","142.98M","0.83%"
"01/14/2024","0.07708","0.08112","0.08122","0.07689","131.43M","-4.99%"
"01/13/2024","0.08112","0.08001","0.08170","0.07762","168.32M","1.39%"
"01/12/2024","0.08001","0.08420","0.08530","0.07748","305.50M","-4.98%"
"01/11/2024","0.08420","0.08332","0.08738","0.08171","279.14M","1.07%"
"01/10/2024","0.08331","0.07751","0.08528","0.07443","347.07M","7.48%"
"01/09/2024","0.07751","0.08142","0.08172","0.07540","271.12M","-4.78%"
"01/08/2024","0.08141","0.07530","0.08241","0.06971","351.49M","8.12%"
"01/07/2024","0.07530","0.07957","0.08097","0.07468","184.63M","-5.37%"
"01/06/2024","0.07957","0.08479","0.08480","0.07845","172.66M","-6.15%"
"01/05/2024","0.08479","0.08783","0.08849","0.08108","238.37M","-3.46%"
"01/04/2024","0.08783","0.08840","0.08930","0.08519","236.48M","-0.65%"
"01/03/2024","0.08840","0.09693","0.09921","0.07858","615.93M","-8.80%"
"01/02/2024","0.09693","0.09150","0.10124","0.09100","628.92M","6.03%"
"01/01/2024","0.09142","0.08593","0.09250","0.08392","185.74M","6.40%"
"12/31/2023","0.08592","0.08692","0.08929","0.08498","152.69M","-1.16%"
"12/30/2023","0.08692","0.08903","0.08978","0.08610","108.26M","-2.37%"
"12/29/2023","0.08903","0.08942","0.09138","0.08689","207.26M","-0.44%"
"12/28/2023","0.08942","0.09225","0.09430","0.08900","283.45M","-3.02%"
"12/27/2023","0.09221","0.09009","0.09350","0.08606","242.50M","2.35%"
"12/26/2023","0.09009","0.09229","0.09270","0.08326","338.97M","-2.38%"
"12/25/2023","0.09229","0.09020","0.09330","0.08908","203.76M","2.32%"
"12/24/2023","0.09020","0.09109","0.09499","0.08819","327.40M","-0.98%"
"12/23/2023","0.09109","0.09063","0.09178","0.08688","178.67M","0.51%"
"12/22/2023","0.09063","0.09124","0.09412","0.08719","352.70M","-0.66%"
"12/21/2023","0.09123","0.08692","0.09290","0.08512","343.37M","4.96%"
"12/20/2023","0.08692","0.08142","0.09024","0.08061","509.66M","6.75%"
"12/19/2023","0.08142","0.07961","0.08170","0.07836","237.60M","2.27%"
"12/18/2023","0.07961","0.07860","0.07970","0.07268","296.41M","1.29%"
"12/17/2023","0.07860","0.08010","0.08061","0.07790","152.88M","-1.88%"
"12/16/2023","0.08010","0.08020","0.08331","0.07957","204.75M","-0.12%"
"12/15/2023","0.08020","0.08348","0.08839","0.07968","425.98M","-3.93%"
"12/14/2023","0.08348","0.07683","0.08497","0.07671","412.65M","8.68%"
"12/13/2023","0.07681","0.07548","0.08007","0.07218","483.06M","1.75%"
"12/12/2023","0.07548","0.07100","0.07581","0.07081","295.83M","6.43%"
"12/11/2023","0.07092","0.07511","0.07610","0.06750","409.56M","-5.57%"
"12/10/2023","0.07511","0.07441","0.07640","0.07194","206.02M","0.93%"
"12/09/2023","0.07441","0.07419","0.07749","0.07381","319.61M","0.31%"
"12/08/2023","0.07419","0.06920","0.07471","0.06834","280.64M","7.20%"
"12/07/2023","0.06920","0.06869","0.06942","0.06562","219.80M","0.72%"
"12/06/2023","0.06871","0.06602","0.07121","0.06561","508.45M","4.06%"
"12/05/2023","0.06602","0.06390","0.06618","0.06361","274.37M","3.33%"
"12/04/2023","0.06390","0.06231","0.06431","0.06120","275.81M","2.54%"
"12/03/2023","0.06231","0.06250","0.06270","0.06129","105.00M","-0.31%"
"12/02/2023","0.06250","0.06082","0.06260","0.06070","143.09M","2.77%"
"12/01/2023","0.06082","0.06022","0.06140","0.05990","100.88M","1.00%"
"11/30/2023","0.06022","0.06012","0.06110","0.05981","105.83M","0.16%"
"11/29/2023","0.06012","0.06111","0.06149","0.05970","121.79M","-1.61%"
"11/28/2023","0.06111","0.06151","0.06179","0.05929","139.45M","-0.79%"
"11/27/2023","0.06159","0.06292","0.06311","0.06011","169.20M","-2.11%"
"11/26/2023","0.06292","0.06351","0.06391","0.06154","165.27M","-1.06%"
"11/25/2023","0.06359","0.06232","0.06380","0.06201","116.01M","2.05%"
"11/24/2023","0.06232","0.06159","0.06329","0.06130","136.56M","1.18%"
"11/23/2023","0.06159","0.06249","0.06310","0.06042","146.03M","-1.44%"
"11/22/2023","0.06249","0.05837","0.06361","0.05821","224.32M","7.05%"
"11/21/2023","0.05838","0.06634","0.06634","0.05799","454.51M","-12.06%"
"11/20/2023","0.06638","0.06248","0.06782","0.06248","512.79M","6.36%"
"11/19/2023","0.06241","0.06161","0.06279","0.06009","139.35M","1.29%"
"11/18/2023","0.06162","0.06382","0.06548","0.05979","268.90M","-3.45%"
"11/17/2023","0.06382","0.06098","0.06812","0.05960","596.16M","4.65%"
"11/16/2023","0.06098","0.06171","0.06371","0.06020","325.71M","-1.19%"
"11/15/2023","0.06171","0.05861","0.06188","0.05811","225.47M","5.29%"
"11/14/2023","0.05861","0.05901","0.06029","0.05667","272.31M","-0.68%"
"11/13/2023","0.05901","0.06212","0.06331","0.05855","298.58M","-5.00%"
"11/12/2023","0.06212","0.06206","0.06351","0.06001","268.11M","0.04%"
"11/11/2023","0.06210","0.06282","0.06441","0.06077","378.19M","-1.16%"
"11/10/2023","0.06282","0.05969","0.06300","0.05935","262.03M","5.24%"
"11/09/2023","0.05969","0.06051","0.06269","0.05496","459.43M","-1.34%"
"11/08/2023","0.06051","0.05757","0.06102","0.05691","200.55M","5.10%"
"11/07/2023","0.05757","0.05861","0.06259","0.05600","489.60M","-1.64%"
"11/06/2023","0.05853","0.05601","0.05898","0.05510","203.24M","4.51%"
"11/05/2023","0.05601","0.05570","0.05659","0.05480","188.18M","0.56%"
"11/04/2023","0.05570","0.05471","0.05599","0.05420","145.16M","1.80%"
"11/03/2023","0.05471","0.05550","0.05563","0.05310","237.11M","-1.41%"
"11/02/2023","0.05549","0.05367","0.05670","0.05329","562.61M","3.39%"
"11/01/2023","0.05367","0.05257","0.05399","0.05057","341.85M","2.10%"
"10/31/2023","0.05257","0.05370","0.05396","0.05021","323.57M","-2.12%"
"10/30/2023","0.05370","0.05243","0.05379","0.05193","223.79M","2.43%"
"10/29/2023","0.05243","0.05186","0.05291","0.05112","149.48M","1.10%"
"10/28/2023","0.05186","0.05099","0.05240","0.05091","143.38M","1.72%"
"10/27/2023","0.05099","0.05301","0.05316","0.05038","221.20M","-3.82%"
"10/26/2023","0.05301","0.05222","0.05431","0.05122","443.10M","1.53%"
"10/25/2023","0.05221","0.05140","0.05262","0.05067","204.59M","1.64%"
"10/24/2023","0.05137","0.05183","0.05368","0.05028","481.80M","-0.90%"
"10/23/2023","0.05183","0.05007","0.05240","0.04890","286.90M","3.53%"
"10/22/2023","0.05007","0.04901","0.05008","0.04832","143.31M","2.15%"
"10/21/2023","0.04901","0.04740","0.04948","0.04732","130.12M","3.41%"
"10/20/2023","0.04740","0.04580","0.04773","0.04571","135.34M","3.47%"
"10/19/2023","0.04581","0.04734","0.04747","0.04570","137.82M","-3.23%"
"10/18/2023","0.04734","0.04671","0.04872","0.04659","283.52M","1.33%"
"10/17/2023","0.04671","0.04747","0.04768","0.04604","83.79M","-1.60%"
"10/16/2023","0.04747","0.04680","0.04863","0.04660","144.00M","1.45%"
"10/15/2023","0.04680","0.04681","0.04729","0.04662","72.50M","-0.02%"
"10/14/2023","0.04681","0.04662","0.04706","0.04643","48.81M","0.41%"
"10/13/2023","0.04662","0.04562","0.04727","0.04543","79.00M","2.19%"
"10/12/2023","0.04562","0.04661","0.04669","0.04502","103.03M","-2.13%"
"10/11/2023","0.04661","0.04690","0.04718","0.04569","102.04M","-0.63%"
"10/10/2023","0.04690","0.04643","0.04760","0.04630","91.99M","1.01%"
"10/09/2023","0.04643","0.04802","0.04819","0.04577","153.95M","-3.31%"
"10/08/2023","0.04802","0.04828","0.04830","0.04780","54.67M","-0.53%"
"10/07/2023","0.04828","0.04843","0.04861","0.04793","75.94M","-0.32%"
"10/06/2023","0.04843","0.04802","0.04857","0.04775","107.84M","0.87%"
"10/05/2023","0.04802","0.04881","0.04901","0.04789","100.35M","-1.62%"
"10/04/2023","0.04881","0.04942","0.04959","0.04806","146.81M","-1.21%"
"10/03/2023","0.04941","0.04990","0.05188","0.04930","176.48M","-1.00%"
"10/02/2023","0.04990","0.05071","0.05190","0.04949","175.48M","-1.59%"
"10/01/2023","0.05071","0.04980","0.05100","0.04961","142.70M","1.83%"
"09/30/2023","0.04980","0.04950","0.05010","0.04950","55.44M","0.59%"
"09/29/2023","0.04950","0.04990","0.05009","0.04931","103.99M","-0.80%"
"09/28/2023","0.04990","0.04949","0.05000","0.04921","99.19M","0.81%"
"09/27/2023","0.04950","0.04949","0.05010","0.04880","68.75M","0.19%"
"09/26/2023","0.04940","0.05041","0.05051","0.04897","59.61M","-2.00%"
"09/25/2023","0.05041","0.04982","0.05078","0.04969","56.20M","1.19%"
"09/24/2023","0.04982","0.05201","0.05210","0.04971","72.73M","-4.21%"
"09/23/2023","0.05201","0.05041","0.05210","0.05021","93.01M","3.17%"
"09/22/2023","0.05041","0.05040","0.05059","0.04991","64.26M","0.01%"
"09/21/2023","0.05040","0.05061","0.05169","0.04950","97.80M","-0.40%"
"09/20/2023","0.05061","0.05101","0.05139","0.04991","91.92M","-0.78%"
"09/19/2023","0.05100","0.05011","0.05120","0.04990","103.65M","1.79%"
"09/18/2023","0.05011","0.04960","0.05151","0.04901","117.60M","1.03%"
"09/17/2023","0.04959","0.05179","0.05180","0.04901","104.75M","-4.24%"
"09/16/2023","0.05179","0.05200","0.05239","0.05069","136.86M","-0.40%"
"09/15/2023","0.05200","0.05170","0.05200","0.04970","176.95M","0.56%"
"09/14/2023","0.05170","0.04961","0.05291","0.04960","693.68M","4.22%"
"09/13/2023","0.04961","0.04692","0.04999","0.04681","184.19M","5.73%"
"09/12/2023","0.04692","0.04642","0.04790","0.04610","131.48M","1.08%"
"09/11/2023","0.04642","0.04781","0.04808","0.04532","238.61M","-2.91%"
"09/10/2023","0.04781","0.04902","0.04908","0.04711","153.81M","-2.48%"
"09/09/2023","0.04902","0.04999","0.05030","0.04892","53.39M","-1.94%"
"09/08/2023","0.04999","0.05008","0.05099","0.04929","127.71M","-0.19%"
"09/07/2023","0.05008","0.04921","0.05009","0.04859","104.19M","1.77%"
"09/06/2023","0.04921","0.04931","0.05021","0.04776","178.93M","-0.20%"
"09/05/2023","0.04931","0.04842","0.04991","0.04792","170.18M","1.85%"
"09/04/2023","0.04842","0.04851","0.04921","0.04790","178.48M","-0.19%"
"09/03/2023","0.04851","0.04972","0.05049","0.04811","193.65M","-2.41%"
"09/02/2023","0.04971","0.04991","0.05069","0.04779","260.62M","-0.39%"
"09/01/2023","0.04991","0.05240","0.05291","0.04879","250.04M","-4.75%"
"08/31/2023","0.05240","0.05361","0.05379","0.05117","196.10M","-2.27%"
"08/30/2023","0.05361","0.05622","0.05640","0.05309","166.11M","-4.77%"
"08/29/2023","0.05630","0.05621","0.05721","0.05280","335.59M","0.16%"
"08/28/2023","0.05621","0.05821","0.05851","0.05530","179.34M","-3.44%"
"08/27/2023","0.05821","0.05792","0.05950","0.05740","240.43M","0.50%"
"08/26/2023","0.05792","0.05891","0.05911","0.05639","116.06M","-1.68%"
"08/25/2023","0.05891","0.05930","0.06149","0.05828","222.03M","-0.66%"
"08/24/2023","0.05930","0.06188","0.06312","0.05862","229.06M","-4.17%"
"08/23/2023","0.06188","0.05891","0.06209","0.05782","368.36M","5.03%"
"08/22/2023","0.05891","0.06121","0.06380","0.05730","346.91M","-3.76%"
"08/21/2023","0.06121","0.06132","0.06470","0.06029","523.86M","-0.17%"
"08/20/2023","0.06132","0.06531","0.06625","0.06112","280.81M","-6.08%"
"08/19/2023","0.06529","0.05911","0.06839","0.05911","817.72M","10.48%"
"08/18/2023","0.05910","0.05758","0.05959","0.05459","357.41M","2.92%"
"08/17/2023","0.05742","0.06267","0.06353","0.05251","578.75M","-8.40%"
"08/16/2023","0.06268","0.06769","0.06939","0.06129","978.41M","-7.41%"
"08/15/2023","0.06769","0.06540","0.07541","0.06471","1.15B","3.50%"
"08/14/2023","0.06541","0.05691","0.06752","0.05690","972.35M","14.93%"
"08/13/2023","0.05691","0.05640","0.05721","0.05580","49.46M","0.92%"
"08/12/2023","0.05640","0.05661","0.05760","0.05561","85.56M","-0.37%"
"08/11/2023","0.05661","0.05768","0.05768","0.05610","93.16M","-1.87%"
"08/10/2023","0.05768","0.05979","0.05979","0.05759","145.66M","-3.52%"
"08/09/2023","0.05979","0.06200","0.06379","0.05960","301.16M","-3.55%"
"08/08/2023","0.06199","0.05660","0.06260","0.05630","558.88M","9.53%"
"08/07/2023","0.05660","0.05754","0.05770","0.05469","191.01M","-1.55%"
"08/06/2023","0.05749","0.05250","0.05980","0.05240","481.01M","9.49%"
"08/05/2023","0.05250","0.05323","0.05338","0.05170","75.19M","-1.36%"
"08/04/2023","0.05323","0.05359","0.05398","0.05250","133.65M","-0.68%"
"08/03/2023","0.05359","0.05269","0.05452","0.05250","221.15M","1.87%"
"08/02/2023","0.05261","0.05181","0.05371","0.05091","255.80M","1.53%"
"08/01/2023","0.05181","0.05223","0.05229","0.05068","119.81M","-0.80%"
"07/31/2023","0.05223","0.05293","0.05339","0.05162","88.70M","-1.32%"
"07/30/2023","0.05293","0.05381","0.05430","0.05180","75.33M","-1.63%"
"07/29/2023","0.05381","0.05261","0.05390","0.05261","78.41M","2.28%"
"07/28/2023","0.05261","0.05190","0.05270","0.05090","73.46M","1.37%"
"07/27/2023","0.05190","0.05231","0.05329","0.05150","130.60M","-0.79%"
"07/26/2023","0.05231","0.05230","0.05290","0.05130","96.16M","0.01%"
"07/25/2023","0.05230","0.05190","0.05250","0.05140","92.21M","0.77%"
"07/24/2023","0.05190","0.05341","0.05481","0.05120","212.45M","-2.83%"
"07/23/2023","0.05341","0.05362","0.05460","0.05271","93.42M","-0.36%"
"07/22/2023","0.05361","0.05540","0.05559","0.05309","94.43M","-3.39%"
"07/21/2023","0.05549","0.05720","0.05720","0.05460","144.82M","-2.86%"
"07/20/2023","0.05712","0.05610","0.06129","0.05579","530.22M","1.81%"
"07/19/2023","0.05610","0.05289","0.05791","0.05239","461.16M","6.09%"
"07/18/2023","0.05289","0.05190","0.05511","0.05121","359.26M","1.90%"
"07/17/2023","0.05190","0.05061","0.05309","0.05009","131.64M","2.56%"
"07/16/2023","0.05061","0.05210","0.05270","0.05061","88.16M","-2.87%"
"07/15/2023","0.05210","0.05110","0.05350","0.05040","110.45M","1.96%"
"07/14/2023","0.05110","0.05241","0.05440","0.04970","208.92M","-2.50%"
"07/13/2023","0.05241","0.04830","0.05261","0.04760","159.16M","8.50%"
"07/12/2023","0.04830","0.04830","0.04930","0.04781","82.51M","0.00%"
"07/11/2023","0.04830","0.04750","0.04840","0.04700","76.88M","1.69%"
"07/10/2023","0.04750","0.04700","0.04810","0.04590","92.15M","1.06%"
"07/09/2023","0.04700","0.04700","0.04780","0.04670","51.72M","0.00%"
"07/08/2023","0.04700","0.04711","0.04760","0.04650","63.37M","-0.23%"
"07/07/2023","0.04711","0.04610","0.04738","0.04569","69.86M","2.19%"
"07/06/2023","0.04610","0.04720","0.04911","0.04610","118.87M","-2.34%"
"07/05/2023","0.04720","0.04850","0.04919","0.04680","111.63M","-2.67%"
"07/04/2023","0.04850","0.05021","0.05040","0.04810","112.26M","-3.58%"
"07/03/2023","0.05030","0.05001","0.05150","0.04970","127.05M","0.58%"
"07/02/2023","0.05001","0.05072","0.05080","0.04930","88.57M","-1.39%"
"07/01/2023","0.05072","0.05069","0.05200","0.05001","115.20M","0.05%"
"06/30/2023","0.05069","0.04821","0.05150","0.04756","193.30M","5.14%"
"06/29/2023","0.04821","0.04760","0.04990","0.04748","68.44M","1.28%"
"06/28/2023","0.04760","0.05052","0.05060","0.04745","104.31M","-5.77%"
"06/27/2023","0.05052","0.04960","0.05130","0.04940","81.33M","1.85%"
"06/26/2023","0.04960","0.05182","0.05280","0.04920","125.94M","-4.25%"
"06/25/2023","0.05180","0.05120","0.05803","0.05092","250.74M","1.17%"
