"Date","Price","Open","High","Low","Vol.","Change %"
"04/30/2024","0.9216","0.9974","1.0179","0.8780","32.47M","-7.74%"
"04/29/2024","0.9989","0.9967","1.0118","0.9608","17.06M","-0.14%"
"04/28/2024","1.0003","1.0112","1.0556","0.9938","19.19M","-1.05%"
"04/27/2024","1.0109","0.9925","1.0235","0.9288","23.18M","2.05%"
"04/26/2024","0.9906","1.0419","1.0448","0.9871","19.66M","-4.92%"
"04/25/2024","1.0419","1.0761","1.0879","1.0105","27.18M","-3.24%"
"04/24/2024","1.0768","1.1673","1.2279","1.0663","43.10M","-7.73%"
"04/23/2024","1.1670","1.1914","1.2204","1.1415","26.89M","-1.94%"
"04/22/2024","1.1901","1.1549","1.2212","1.1460","31.66M","3.15%"
"04/21/2024","1.1538","1.1807","1.2147","1.1263","28.15M","-2.59%"
"04/20/2024","1.1845","1.0491","1.1910","1.0289","27.37M","12.67%"
"04/19/2024","1.0513","1.0304","1.0944","0.9259","55.92M","2.08%"
"04/18/2024","1.0299","0.9457","1.0423","0.9043","40.48M","8.78%"
"04/17/2024","0.9468","0.9685","1.0117","0.9163","45.22M","-2.25%"
"04/16/2024","0.9686","1.0030","1.0244","0.9004","48.98M","-3.31%"
"04/15/2024","1.0018","1.1006","1.1294","0.9732","57.67M","-9.14%"
"04/14/2024","1.1026","0.9638","1.1124","0.9042","82.26M","13.85%"
"04/13/2024","0.9685","1.0424","1.1064","0.7700","95.52M","-7.18%"
"04/12/2024","1.0434","1.2645","1.2993","0.8838","68.09M","-17.50%"
"04/11/2024","1.2648","1.3500","1.3804","1.2566","28.70M","-6.38%"
"04/10/2024","1.3510","1.3289","1.3858","1.2397","30.26M","1.58%"
"04/09/2024","1.3300","1.4413","1.4707","1.2922","37.03M","-7.69%"
"04/08/2024","1.4408","1.3947","1.4909","1.3591","34.78M","3.24%"
"04/07/2024","1.3956","1.4183","1.4781","1.3729","28.05M","-1.44%"
"04/06/2024","1.4160","1.3390","1.4519","1.3300","34.90M","5.63%"
"04/05/2024","1.3405","1.4650","1.4703","1.2879","76.19M","-8.67%"
"04/04/2024","1.4678","1.5564","1.6280","1.4501","55.28M","-5.82%"
"04/03/2024","1.5585","1.5676","1.7344","1.5006","77.07M","-0.52%"
"04/02/2024","1.5666","1.6626","1.6848","1.5101","100.53M","-5.86%"
"04/01/2024","1.6641","1.7402","1.8433","1.6258","104.97M","-4.53%"
"03/31/2024","1.7431","1.5008","1.7845","1.4560","65.20M","16.23%"
"03/30/2024","1.4997","1.3854","1.5637","1.3666","109.11M","8.23%"
"03/29/2024","1.3857","1.3213","1.4101","1.2432","40.24M","4.85%"
"03/28/2024","1.3216","1.3054","1.3327","1.2410","38.52M","1.26%"
"03/27/2024","1.3052","1.3422","1.3594","1.2473","45.11M","-2.81%"
"03/26/2024","1.3430","1.3392","1.4112","1.3066","47.69M","0.25%"
"03/25/2024","1.3396","1.2939","1.3674","1.2545","60.49M","3.61%"
"03/24/2024","1.2929","1.1663","1.3204","1.1504","43.08M","10.73%"
"03/23/2024","1.1676","1.2254","1.2414","1.1661","36.16M","-4.86%"
"03/22/2024","1.2272","1.2296","1.2521","1.1450","46.37M","-0.49%"
"03/21/2024","1.2332","1.3494","1.4300","1.2153","74.90M","-8.83%"
"03/20/2024","1.3526","1.1328","1.3608","1.0535","105.78M","18.90%"
"03/19/2024","1.1376","1.3700","1.4096","1.1120","157.24M","-17.08%"
"03/18/2024","1.3719","1.4210","1.6000","1.3039","170.11M","-3.79%"
"03/17/2024","1.4260","1.3282","1.4639","1.2190","197.06M","8.64%"
"03/16/2024","1.3126","1.2092","1.5563","1.1523","377.69M","8.75%"
"03/15/2024","1.2070","0.9513","1.2331","0.8730","293.54M","27.64%"
"03/14/2024","0.9456","0.9182","0.9843","0.8679","103.74M","2.91%"
"03/13/2024","0.9189","0.8219","0.9497","0.8001","112.29M","11.75%"
"03/12/2024","0.8223","0.7660","0.8358","0.7607","119.05M","7.36%"
"03/11/2024","0.7659","0.7846","0.7895","0.7380","74.56M","-2.25%"
"03/10/2024","0.7835","0.7421","0.8219","0.7373","125.22M","5.56%"
"03/09/2024","0.7422","0.7196","0.7881","0.7082","91.88M","3.08%"
"03/08/2024","0.7200","0.7429","0.7692","0.6842","108.80M","-3.12%"
"03/07/2024","0.7432","0.5895","0.7824","0.5870","264.09M","26.14%"
"03/06/2024","0.5892","0.5772","0.5980","0.5357","70.89M","1.88%"
"03/05/2024","0.5783","0.5903","0.6294","0.4705","163.46M","-1.92%"
"03/04/2024","0.5896","0.6325","0.6483","0.5675","108.71M","-6.83%"
"03/03/2024","0.6328","0.6023","0.6436","0.5455","119.48M","5.06%"
"03/02/2024","0.6023","0.6144","0.6246","0.5764","107.65M","-2.14%"
"03/01/2024","0.6155","0.5465","0.6448","0.5465","206.87M","12.65%"
"02/29/2024","0.5464","0.5110","0.5928","0.5075","219.95M","7.05%"
"02/28/2024","0.5104","0.5044","0.5415","0.4607","148.66M","1.21%"
"02/27/2024","0.5043","0.5031","0.5336","0.4910","119.90M","0.30%"
"02/26/2024","0.5028","0.4973","0.5082","0.4750","66.35M","1.13%"
"02/25/2024","0.4972","0.4923","0.4997","0.4873","45.23M","1.32%"
"02/24/2024","0.4907","0.4804","0.5245","0.4712","117.61M","1.95%"
"02/23/2024","0.4813","0.4691","0.5036","0.4633","133.92M","2.51%"
"02/22/2024","0.4695","0.4741","0.4873","0.4563","73.04M","-1.10%"
"02/21/2024","0.4747","0.5052","0.5052","0.4545","77.11M","-6.11%"
"02/20/2024","0.5056","0.5265","0.5303","0.4808","110.55M","-3.95%"
"02/19/2024","0.5264","0.5352","0.5549","0.5219","106.46M","-1.53%"
"02/18/2024","0.5346","0.5035","0.5554","0.4981","114.46M","6.16%"
"02/17/2024","0.5036","0.5137","0.5218","0.4868","60.35M","-2.02%"
"02/16/2024","0.5140","0.5166","0.5346","0.4967","90.12M","-0.58%"
"02/15/2024","0.5170","0.5291","0.5612","0.5081","142.74M","-2.42%"
"02/14/2024","0.5298","0.4794","0.5349","0.4714","154.39M","10.49%"
"02/13/2024","0.4795","0.5063","0.5165","0.4731","95.94M","-5.11%"
"02/12/2024","0.5053","0.5067","0.5131","0.4564","134.55M","-0.24%"
"02/11/2024","0.5065","0.5042","0.5226","0.5020","81.74M","0.46%"
"02/10/2024","0.5042","0.5104","0.5268","0.4961","74.85M","-1.02%"
"02/09/2024","0.5094","0.5101","0.5276","0.4935","186.12M","-0.18%"
"02/08/2024","0.5103","0.5540","0.5614","0.5043","144.93M","-7.95%"
"02/07/2024","0.5544","0.5321","0.6030","0.5134","186.52M","4.21%"
"02/06/2024","0.5320","0.5427","0.5427","0.5074","98.53M","-1.66%"
